"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.NAME","Input.OCCUPATION","Input.DESCRIPTION","Answer.POLITICAL POSITION","Approve","Reject"
"3DTJ4WT8BDFR9TFHCU2MJVI1HA5EZW","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3P529IW9KYL2X2W3I60KIINJKBPFLX","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:15:22 PDT 2019","Tue Apr 23 22:16:07 PDT 2019","Fri Apr 26 22:16:07 PDT 2019","","","","45","100% (20/20)","100% (20/20)","100% (20/20)","Cory Booker","Senator of New Jersey; former mayor of Newark","Central is his call to action on criminal justice reform. He fights for equal justice for all and passed a bill that would begin to reverse mass incarceration. He also backs a federally-backed savings account for every child born in the US that grows with them as they grow older.","10"
"3DTJ4WT8BDFR9TFHCU2MJVI1HA5EZW","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3YHH42UU5BFB0YHDFOHZFB0FE94L03","A1P97PT7OUQHU4","Approved","Wed Apr 24 13:03:05 PDT 2019","Wed Apr 24 13:07:15 PDT 2019","Sat Apr 27 13:07:15 PDT 2019","","","","250","100% (15/15)","100% (15/15)","100% (15/15)","Cory Booker","Senator of New Jersey; former mayor of Newark","Central is his call to action on criminal justice reform. He fights for equal justice for all and passed a bill that would begin to reverse mass incarceration. He also backs a federally-backed savings account for every child born in the US that grows with them as they grow older.","9"
"39N6W9XWRDNPOH13M3QR5RUBOWGGYO","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3HMVI3QICJSV7M9UUMAPNOLLSGDY1A","A1P97PT7OUQHU4","Approved","Wed Apr 24 12:18:49 PDT 2019","Wed Apr 24 12:26:41 PDT 2019","Sat Apr 27 12:26:41 PDT 2019","","","","472","100% (15/15)","100% (15/15)","100% (15/15)","Julián Castro","Former Housing Secretary; former mayor of San Antonio","Emphasized universal prekindergarten, ""Medicare for all,"" and immigration reform. Longtime supporter for LGBTQ rights and fought for federal funding to jumpstart green jobs","10"
"39N6W9XWRDNPOH13M3QR5RUBOWGGYO","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3NGI5ARFTT51Y8HT3ZE6AXS9OBCP19","A1HTSCH5NYPS4R","Approved","Wed Apr 24 17:48:09 PDT 2019","Wed Apr 24 17:53:44 PDT 2019","Sat Apr 27 17:53:44 PDT 2019","","","","335","100% (16/16)","100% (16/16)","100% (16/16)","Julián Castro","Former Housing Secretary; former mayor of San Antonio","Emphasized universal prekindergarten, ""Medicare for all,"" and immigration reform. Longtime supporter for LGBTQ rights and fought for federal funding to jumpstart green jobs","10"
"39N6W9XWRDNPOH13M3QR5RUBOWGGYO","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3YWRV122CSZW1D9AJ6MFZD2GAY58U3","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:05:55 PDT 2019","Tue Apr 23 22:06:31 PDT 2019","Fri Apr 26 22:06:31 PDT 2019","","","","36","100% (20/20)","100% (20/20)","100% (20/20)","Julián Castro","Former Housing Secretary; former mayor of San Antonio","Emphasized universal prekindergarten, ""Medicare for all,"" and immigration reform. Longtime supporter for LGBTQ rights and fought for federal funding to jumpstart green jobs","9"
"3T2HW4QDUV7X64DQC52SGJG5HV39CI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","39KFRKBFINVG3EGV0O80ZKYTLRPOYP","A1HTSCH5NYPS4R","Approved","Wed Apr 24 17:42:56 PDT 2019","Wed Apr 24 17:48:09 PDT 2019","Sat Apr 27 17:48:09 PDT 2019","","","","313","100% (16/16)","100% (16/16)","100% (16/16)","John Delaney","Former Congressman from Maryland","He supports a system of universal health care where every American has healthcare as a fundamental right but does not believe in a government-backed ""Medicare for all."" Also believes in compromise on border security including some barriers between Mexico and the US","7"
"3T2HW4QDUV7X64DQC52SGJG5HV39CI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3HHRAGRYX8512D8NSCGK0352CI3O9Z","A1P97PT7OUQHU4","Approved","Wed Apr 24 12:44:42 PDT 2019","Wed Apr 24 12:48:24 PDT 2019","Sat Apr 27 12:48:24 PDT 2019","","","","222","100% (15/15)","100% (15/15)","100% (15/15)","John Delaney","Former Congressman from Maryland","He supports a system of universal health care where every American has healthcare as a fundamental right but does not believe in a government-backed ""Medicare for all."" Also believes in compromise on border security including some barriers between Mexico and the US","2"
"3T2HW4QDUV7X64DQC52SGJG5HV39CI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3U4J9857OEBD50VL9ADEGNEXATSB72","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:13:13 PDT 2019","Tue Apr 23 22:13:48 PDT 2019","Fri Apr 26 22:13:48 PDT 2019","","","","35","100% (20/20)","100% (20/20)","100% (20/20)","John Delaney","Former Congressman from Maryland","He supports a system of universal health care where every American has healthcare as a fundamental right but does not believe in a government-backed ""Medicare for all."" Also believes in compromise on border security including some barriers between Mexico and the US","7"
"3D4BBDG7ZHWBR2OAVW1IP6DJH3TC34","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3L70J4KAZGMO3ZR3U9G4L44NEMADA2","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:07:11 PDT 2019","Tue Apr 23 22:08:20 PDT 2019","Fri Apr 26 22:08:20 PDT 2019","","","","69","100% (20/20)","100% (20/20)","100% (20/20)","Tulsi Gabbard","Congresswoman from Hawaii","Opposed to American miltary intervention overseas. She is an economic progressive but in some ways socially conservative. She reversed her position and now supports same-sex marriage. Health care and climate change are key issues in her campaign.","2"
"3D4BBDG7ZHWBR2OAVW1IP6DJH3TC34","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3VNL7UK1XFJQGF48RF2B49X0EOFFT4","A1P97PT7OUQHU4","Approved","Wed Apr 24 13:07:15 PDT 2019","Wed Apr 24 13:13:15 PDT 2019","Sat Apr 27 13:13:15 PDT 2019","","","","360","100% (15/15)","100% (15/15)","100% (15/15)","Tulsi Gabbard","Congresswoman from Hawaii","Opposed to American miltary intervention overseas. She is an economic progressive but in some ways socially conservative. She reversed her position and now supports same-sex marriage. Health care and climate change are key issues in her campaign.","9"
"3D4BBDG7ZHWBR2OAVW1IP6DJH3TC34","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3ZR9AIQJUB9F2QAS9WIITUY4SN440O","A88OBOUES403R","Approved","Tue Apr 23 20:22:45 PDT 2019","Tue Apr 23 20:25:32 PDT 2019","Fri Apr 26 20:25:32 PDT 2019","2019-04-27 03:26:07 UTC","","","167","100% (1/1)","100% (1/1)","100% (1/1)","Tulsi Gabbard","Congresswoman from Hawaii","Opposed to American miltary intervention overseas. She is an economic progressive but in some ways socially conservative. She reversed her position and now supports same-sex marriage. Health care and climate change are key issues in her campaign.","6"
"386T3MLZLNVDY7Z0VX3ULMJTO0O80Z","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3KXIR214I4GMY0D6OJMWCIRJPLP429","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:06:33 PDT 2019","Tue Apr 23 22:07:09 PDT 2019","Fri Apr 26 22:07:09 PDT 2019","","","","36","100% (20/20)","100% (20/20)","100% (20/20)","Kirsten Gillibrand","Senator from New York; Former Congresswoman","Was once a congresswoman in a conservative House district but since has become a leading liberal voice. Women's equality and opportunity is at the center of her agenda. Has been active on gun reform and the rights of the LGBTQ community.","9"
"386T3MLZLNVDY7Z0VX3ULMJTO0O80Z","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3UNH76FOCS5S3BVJN8TN7G9OQR8YMI","A1P97PT7OUQHU4","Approved","Wed Apr 24 12:26:41 PDT 2019","Wed Apr 24 12:29:39 PDT 2019","Sat Apr 27 12:29:39 PDT 2019","","","","178","100% (15/15)","100% (15/15)","100% (15/15)","Kirsten Gillibrand","Senator from New York; Former Congresswoman","Was once a congresswoman in a conservative House district but since has become a leading liberal voice. Women's equality and opportunity is at the center of her agenda. Has been active on gun reform and the rights of the LGBTQ community.","8"
"386T3MLZLNVDY7Z0VX3ULMJTO0O80Z","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3ZSANO2JCF7P1FRT2FXLU41EC52FSG","A1HTSCH5NYPS4R","Approved","Wed Apr 24 17:21:32 PDT 2019","Wed Apr 24 17:24:27 PDT 2019","Sat Apr 27 17:24:27 PDT 2019","","","","175","100% (16/16)","100% (16/16)","100% (16/16)","Kirsten Gillibrand","Senator from New York; Former Congresswoman","Was once a congresswoman in a conservative House district but since has become a leading liberal voice. Women's equality and opportunity is at the center of her agenda. Has been active on gun reform and the rights of the LGBTQ community.","9"
"37SDSEDIN92D5WKIRG7UZR23TSU812","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3OVHNO1VE61P47ZB61W32XVWN7LZDT","A1P97PT7OUQHU4","Approved","Wed Apr 24 13:13:15 PDT 2019","Wed Apr 24 13:16:08 PDT 2019","Sat Apr 27 13:16:08 PDT 2019","","","","173","100% (15/15)","100% (15/15)","100% (15/15)","Kamala Harris","Senator from California; former attorney general of California","Unveiled a middle-class tax cut legislation and champions liberal civil rights agenda in the Senate. Her signature proposal is to provide low-income families with monthly $500 cash payments.","10"
"37SDSEDIN92D5WKIRG7UZR23TSU812","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3W92K5RLWUHDRAF8QYPHJFU8MFEV5E","ALPWT2JWPLXA1","Approved","Wed Apr 24 07:09:29 PDT 2019","Wed Apr 24 07:10:00 PDT 2019","Sat Apr 27 07:10:00 PDT 2019","","","","31","100% (6/6)","100% (6/6)","100% (6/6)","Kamala Harris","Senator from California; former attorney general of California","Unveiled a middle-class tax cut legislation and champions liberal civil rights agenda in the Senate. Her signature proposal is to provide low-income families with monthly $500 cash payments.","8"
"37SDSEDIN92D5WKIRG7UZR23TSU812","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3ZSANO2JCF7P1FRT2FXLU41EC5XFSB","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:18:39 PDT 2019","Tue Apr 23 22:19:53 PDT 2019","Fri Apr 26 22:19:53 PDT 2019","","","","74","100% (20/20)","100% (20/20)","100% (20/20)","Kamala Harris","Senator from California; former attorney general of California","Unveiled a middle-class tax cut legislation and champions liberal civil rights agenda in the Senate. Her signature proposal is to provide low-income families with monthly $500 cash payments.","10"
"3INZSNUD80Q7BWJ4C1X30PYN2VF9DI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","37XITHEISW96XO76WO7FWOBFTQRRCT","A1HTSCH5NYPS4R","Approved","Wed Apr 24 17:15:25 PDT 2019","Wed Apr 24 17:21:32 PDT 2019","Sat Apr 27 17:21:32 PDT 2019","","","","367","100% (16/16)","100% (16/16)","100% (16/16)","John Hickenlooper","Former Governor of Colorado","Success in a purple state. Has a record with goals to expand Medicaid, gay rights, and gun control. He wishes to focus on job creation and expand pre-K education. ","8"
"3INZSNUD80Q7BWJ4C1X30PYN2VF9DI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3PJ71Z61R42G6L1MMAI9O7SUJ7P91T","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:10:32 PDT 2019","Tue Apr 23 22:11:13 PDT 2019","Fri Apr 26 22:11:13 PDT 2019","","","","41","100% (20/20)","100% (20/20)","100% (20/20)","John Hickenlooper","Former Governor of Colorado","Success in a purple state. Has a record with goals to expand Medicaid, gay rights, and gun control. He wishes to focus on job creation and expand pre-K education. ","6"
"3INZSNUD80Q7BWJ4C1X30PYN2VF9DI","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:12 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:12 PDT 2019","","","3YOH7BII097G9T0BXLTNL4DQJ59KVO","ALPWT2JWPLXA1","Approved","Wed Apr 24 07:10:46 PDT 2019","Wed Apr 24 07:12:33 PDT 2019","Sat Apr 27 07:12:33 PDT 2019","","","","107","100% (6/6)","100% (6/6)","100% (6/6)","John Hickenlooper","Former Governor of Colorado","Success in a purple state. Has a record with goals to expand Medicaid, gay rights, and gun control. He wishes to focus on job creation and expand pre-K education. ","5"
"38DCH97KHH2Q6H0I3ZU0PIJPHFGJQS","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:13 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:13 PDT 2019","","","3M1CVSFP605IS8V8ZVMOL3BMX1ZAQ4","A2AR3VBIMNRRJJ","Approved","Tue Apr 23 22:01:37 PDT 2019","Tue Apr 23 22:02:48 PDT 2019","Fri Apr 26 22:02:48 PDT 2019","","","","71","100% (20/20)","100% (20/20)","100% (20/20)","Amy Klobuchar","Senator of Minnesota","In recent years, the Minnesota senator has focused on issues from health care affordability to election security and consumer safety. She has also had to find a delicate balance on trade, where President Donald Trump’s tariffs have had differing effects across Minnesota. ","4"
"38DCH97KHH2Q6H0I3ZU0PIJPHFGJQS","39P6QDR00R4687AHV27OQRXYS2YMDG","Candidate Confidential","Gauging political candidate's political positions","describe, your, task","$0.01","Tue Apr 23 14:26:13 PDT 2019","3","BatchId:235235;OriginalHitTemplateId:921587254;","3600","259200","Tue Apr 30 14:26:13 PDT 2019","","","3TPZPLC3M0CX8BV8Q3SPYQ76MVQP31","A1HTSCH5NYPS4R","Approved","Wed Apr 24 17:53:44 PDT 2019","Wed Apr 24 17:58:15 PDT 2019","Sat Apr 27 17:58:15 PDT 2019","","","","271","100% (16/16)","100% (16/16)","100% (16/16)","Amy Klobuchar","Senator of Minnesota","In recent years, the Minnesota senator has focused on issues from health care affordability to election security and consumer safety. She has also had to find a delicate balance on trade, where President Donald Trump’s tariffs have had differing effects across Minnesota. ","6"
